session_id,user_id,session_start,session_duration_min
S00822,U0082,24-06-2025,10
S00823,U0082,17-01-2025,9
S00824,U0083,18-09-2025,17
S00825,U0083,16-03-2025,19
S00826,U0083,02-11-2025,12
S00827,U0083,04-07-2025,11
S00828,U0083,12-08-2025,3
S00829,U0083,21-07-2025,4
S00830,U0083,01-12-2025,9
S00831,U0083,21-07-2025,7
S00832,U0083,10-09-2025,8
S00833,U0083,24-06-2025,8
S00834,U0083,22-10-2025,15
S00835,U0084,12-10-2025,18
S00836,U0084,17-09-2025,11
S00837,U0084,20-10-2025,11
S00838,U0084,23-07-2025,9
S00839,U0084,24-02-2025,19
S00840,U0084,12-08-2025,10
S00841,U0084,21-03-2025,7
S00842,U0084,18-07-2025,8
S00843,U0084,18-07-2025,5
S00844,U0085,29-08-2025,20
S00845,U0085,03-01-2025,3
S00846,U0085,12-02-2025,3
S00847,U0085,10-01-2025,5
S00848,U0085,10-03-2025,6
S00849,U0085,04-08-2025,10
S00850,U0085,29-08-2025,12
S00851,U0085,08-06-2025,8
S00852,U0085,08-09-2025,9
S00853,U0085,04-08-2025,8
S00854,U0085,01-07-2025,17
S00855,U0085,04-08-2025,11
S00856,U0085,15-11-2025,3
S00857,U0086,01-05-2025,11
S00858,U0086,06-01-2025,4
S00859,U0086,21-03-2025,4
S00860,U0086,08-05-2025,7
S00861,U0086,19-01-2025,5
S00862,U0086,07-04-2025,5
S00863,U0086,11-06-2025,6
S00864,U0086,23-09-2025,6
S00865,U0086,13-04-2025,5
S00866,U0086,12-01-2025,14
S00867,U0087,03-05-2025,6
S00868,U0087,10-10-2025,15
S00869,U0087,06-07-2025,10
S00870,U0087,21-05-2025,10
S00871,U0087,18-02-2025,10
S00872,U0087,15-02-2025,9
S00873,U0087,16-05-2025,11
S00874,U0087,13-05-2025,8
S00875,U0088,23-03-2025,11
S00876,U0088,11-04-2025,4
S00877,U0088,29-10-2025,13
S00878,U0088,05-05-2025,14
S00879,U0088,07-11-2025,18
S00880,U0088,15-07-2025,12
S00881,U0088,25-04-2025,11
S00882,U0088,06-01-2025,11
S00883,U0088,23-06-2025,11
S00884,U0088,22-06-2025,13
S00885,U0088,15-11-2025,6
S00886,U0088,08-12-2025,12
S00887,U0088,03-09-2025,16
S00888,U0089,28-10-2025,8
S00889,U0089,20-01-2025,12
S00890,U0089,31-07-2025,6
S00891,U0089,01-06-2025,6
S00892,U0089,23-01-2025,6
S00893,U0089,05-10-2025,6
S00894,U0090,11-03-2025,12
S00895,U0090,30-06-2025,10
S00896,U0090,10-12-2025,12
S00897,U0090,08-12-2025,8
S00898,U0090,09-04-2025,9
S00899,U0090,07-04-2025,12
S00900,U0091,08-03-2025,7
S00901,U0091,14-08-2025,14
S00902,U0091,14-01-2025,7
S00903,U0091,25-07-2025,19
S00904,U0091,18-08-2025,8
S00905,U0091,06-01-2025,10
S00906,U0091,13-06-2025,14
S00907,U0091,06-01-2025,18
S00908,U0092,23-05-2025,11
S00909,U0092,03-05-2025,3
S00910,U0092,15-06-2025,9
S00911,U0092,28-09-2025,9
S00912,U0093,16-05-2025,17
S00913,U0093,13-01-2025,10
S00914,U0093,13-06-2025,19
S00915,U0093,17-07-2025,7
S00916,U0094,16-10-2025,8
S00917,U0094,31-01-2025,3
S00918,U0094,10-09-2025,6
S00919,U0094,07-08-2025,9
S00920,U0094,03-11-2025,13
S00921,U0094,17-02-2025,5
S00922,U0094,05-11-2025,18
S00923,U0094,13-01-2025,15
S00924,U0094,16-12-2025,12
S00925,U0094,25-06-2025,3
S00926,U0094,02-10-2025,17
S00927,U0094,17-02-2025,13
S00928,U0094,24-07-2025,16
S00929,U0094,17-09-2025,15
S00930,U0094,02-08-2025,8
S00931,U0095,01-08-2025,20
S00932,U0095,14-03-2025,3
S00933,U0095,15-10-2025,9
S00934,U0095,11-04-2025,16
S00935,U0095,09-02-2025,15
S00936,U0095,19-02-2025,13
S00937,U0095,03-09-2025,11
S00938,U0096,26-04-2025,18
S00939,U0096,29-11-2025,7
S00940,U0096,22-05-2025,11
S00941,U0096,21-10-2025,11
S00942,U0096,04-01-2025,12
S00943,U0096,14-11-2025,20
S00944,U0096,17-07-2025,18
S00945,U0096,08-09-2025,6
S00946,U0096,22-03-2025,7
S00947,U0096,19-10-2025,20
S00948,U0096,27-03-2025,5
S00949,U0096,02-09-2025,4
S00950,U0096,06-07-2025,10
S00951,U0096,20-07-2025,7
S00952,U0097,30-07-2025,7
S00953,U0097,11-03-2025,11
S00954,U0097,09-03-2025,3
S00955,U0097,19-05-2025,3
S00956,U0097,21-11-2025,7
S00957,U0097,06-12-2025,6
S00958,U0097,17-05-2025,19
S00959,U0097,22-05-2025,19
S00960,U0097,17-05-2025,8
S00961,U0097,06-08-2025,9
S00962,U0097,14-04-2025,10
S00963,U0097,11-09-2025,8
S00964,U0097,02-11-2025,10
S00965,U0097,02-03-2025,4
S00966,U0098,11-10-2025,8
S00967,U0098,17-10-2025,15
S00968,U0098,17-07-2025,13
S00969,U0098,30-06-2025,7
S00970,U0098,04-04-2025,11
S00971,U0098,01-01-2025,3
S00972,U0098,11-12-2025,12
S00973,U0098,25-02-2025,16
S00974,U0098,24-05-2025,7
S00975,U0098,15-10-2025,19
S00976,U0098,19-11-2025,3
S00977,U0098,17-12-2025,5
S00978,U0098,19-07-2025,10
S00979,U0099,20-03-2025,19
S00980,U0099,15-02-2025,3
S00981,U0099,03-07-2025,11
S00982,U0099,10-01-2025,10
S00983,U0099,20-08-2025,9
S00984,U0099,21-04-2025,8
S00985,U0099,02-11-2025,8
S00986,U0099,17-10-2025,14
S00987,U0099,10-05-2025,10
S00988,U0099,04-07-2025,4
S00989,U0100,10-07-2025,15
S00990,U0100,29-10-2025,18
S00991,U0100,19-03-2025,7
S00992,U0100,16-06-2025,11
S00993,U0100,22-12-2025,8
S00994,U0100,12-02-2025,19
S00995,U0100,23-01-2025,7
S00996,U0100,25-01-2025,18
S00997,U0100,10-10-2025,18
S00998,U0100,17-04-2025,14
S00999,U0100,20-12-2025,14
S01000,U0101,10-12-2025,6
S01001,U0101,12-10-2025,3
S01002,U0101,25-01-2025,11
S01003,U0101,13-09-2025,6
S01004,U0101,20-10-2025,7
S01005,U0101,27-03-2025,4
S01006,U0101,08-09-2025,5
S01007,U0101,18-11-2025,8
S01008,U0102,28-10-2025,10
S01009,U0102,16-05-2025,6
S01010,U0102,21-11-2025,20
S01011,U0102,08-10-2025,12
S01012,U0102,04-07-2025,8
S01013,U0102,30-06-2025,3
S01014,U0102,23-02-2025,5
S01015,U0102,12-09-2025,9
S01016,U0102,13-01-2025,9
S01017,U0102,25-03-2025,7
S01018,U0102,15-10-2025,6
S01019,U0103,04-12-2025,8
S01020,U0103,23-08-2025,17
S01021,U0103,14-03-2025,11
S01022,U0103,07-11-2025,16
S01023,U0104,09-06-2025,10
S01024,U0104,14-11-2025,15
S01025,U0104,25-05-2025,9
S01026,U0104,23-10-2025,4
S01027,U0105,22-06-2025,6
S01028,U0105,18-05-2025,3
S01029,U0105,30-06-2025,4
S01030,U0105,03-01-2025,16
S01031,U0106,13-02-2025,11
S01032,U0106,04-06-2025,4
S01033,U0106,24-05-2025,8
S01034,U0106,17-08-2025,10
S01035,U0106,29-11-2025,16
S01036,U0106,23-05-2025,9
S01037,U0106,11-04-2025,11
S01038,U0106,31-07-2025,17
S01039,U0106,17-02-2025,3
S01040,U0106,07-04-2025,8
S01041,U0106,12-12-2025,8
S01042,U0106,12-03-2025,19
S01043,U0106,11-08-2025,16
S01044,U0106,02-12-2025,19
S01045,U0107,09-03-2025,12
S01046,U0107,06-09-2025,7
S01047,U0107,16-10-2025,12
S01048,U0107,09-08-2025,11
S01049,U0108,01-07-2025,12
S01050,U0108,06-02-2025,7
S01051,U0108,07-04-2025,9
S01052,U0108,06-03-2025,10
S01053,U0108,13-12-2025,12
S01054,U0108,12-12-2025,13
S01055,U0109,08-10-2025,18
S01056,U0109,06-12-2025,10
S01057,U0109,16-06-2025,9
S01058,U0109,05-07-2025,9
S01059,U0109,25-07-2025,17
S01060,U0109,04-04-2025,15
S01061,U0109,12-11-2025,17
S01062,U0109,23-10-2025,11
S01063,U0109,10-01-2025,16
S01064,U0110,07-05-2025,6
S01065,U0110,20-10-2025,7
S01066,U0110,10-02-2025,8
S01067,U0110,23-03-2025,5
S01068,U0110,15-10-2025,13
S01069,U0110,12-12-2025,18
S01070,U0110,07-09-2025,3
S01071,U0110,03-12-2025,15
S01072,U0110,16-06-2025,15
S01073,U0110,12-10-2025,4
S01074,U0111,02-10-2025,9
S01075,U0111,13-11-2025,11
S01076,U0111,10-09-2025,8
S01077,U0111,02-01-2025,8
S01078,U0112,02-09-2025,11
S01079,U0112,09-05-2025,15
S01080,U0112,11-09-2025,9
S01081,U0112,24-01-2025,6
S01082,U0112,05-05-2025,9
S01083,U0112,17-09-2025,12
S01084,U0112,09-04-2025,12
S01085,U0112,13-10-2025,19
S01086,U0112,10-03-2025,14
S01087,U0112,11-05-2025,8
S01088,U0113,17-05-2025,10
S01089,U0113,19-04-2025,20
S01090,U0113,06-10-2025,3
S01091,U0113,16-06-2025,8
S01092,U0113,18-02-2025,13
S01093,U0113,21-02-2025,9
S01094,U0113,25-06-2025,9
S01095,U0113,04-05-2025,6
S01096,U0113,15-03-2025,11
S01097,U0113,17-05-2025,10
S01098,U0113,12-07-2025,9
S01099,U0114,11-02-2025,14
S01100,U0114,10-06-2025,12
S01101,U0114,14-01-2025,10
S01102,U0114,09-03-2025,15
S01103,U0114,14-12-2025,6
S01104,U0114,26-05-2025,15
S01105,U0114,20-02-2025,8
S01106,U0114,15-09-2025,19
S01107,U0114,15-08-2025,4
S01108,U0114,18-01-2025,11
S01109,U0114,09-11-2025,14
S01110,U0114,22-01-2025,5
S01111,U0114,31-10-2025,12
S01112,U0114,23-06-2025,11
S01113,U0115,22-09-2025,6
S01114,U0115,13-01-2025,19
S01115,U0115,15-10-2025,12
S01116,U0115,12-10-2025,8
S01117,U0115,11-10-2025,19
S01118,U0116,11-06-2025,10
S01119,U0116,03-11-2025,8
S01120,U0116,12-01-2025,14
S01121,U0116,16-06-2025,4
S01122,U0116,19-11-2025,20
S01123,U0116,01-06-2025,10
S01124,U0116,17-09-2025,15
S01125,U0117,05-01-2025,10
S01126,U0117,23-10-2025,6
S01127,U0117,09-07-2025,6
S01128,U0117,05-08-2025,9
S01129,U0117,18-12-2025,9
S01130,U0117,20-03-2025,8
S01131,U0117,02-11-2025,7
S01132,U0117,18-05-2025,9
S01133,U0117,10-04-2025,19
S01134,U0117,05-07-2025,12
S01135,U0117,30-10-2025,17
S01136,U0117,04-03-2025,12
S01137,U0118,26-04-2025,16
S01138,U0118,18-05-2025,18
S01139,U0118,01-12-2025,16
S01140,U0118,25-04-2025,12
S01141,U0118,15-11-2025,8
S01142,U0119,09-12-2025,7
S01143,U0119,09-04-2025,20
S01144,U0119,30-08-2025,9
S01145,U0119,15-07-2025,6
S01146,U0119,04-06-2025,9
S01147,U0119,08-04-2025,7
S01148,U0119,09-07-2025,12
S01149,U0119,16-10-2025,16
S01150,U0119,07-11-2025,8
S01151,U0119,20-05-2025,11
S01152,U0119,10-06-2025,9
S01153,U0119,05-11-2025,5
S01154,U0119,05-09-2025,10
S01155,U0120,12-05-2025,4
S01156,U0120,19-05-2025,4
S01157,U0120,17-08-2025,5
S01158,U0120,08-05-2025,9
S01159,U0120,04-01-2025,6
S01160,U0121,16-08-2025,4
S01161,U0121,31-08-2025,6
S01162,U0121,13-11-2025,8
S01163,U0121,14-01-2025,3
S01164,U0121,19-10-2025,4
S01165,U0121,24-03-2025,3
S01166,U0121,19-11-2025,6
S01167,U0121,13-01-2025,4
S01168,U0121,02-10-2025,9
S01169,U0121,24-04-2025,5
S01170,U0122,02-10-2025,6
S01171,U0122,24-02-2025,7
S01172,U0122,10-09-2025,8
S01173,U0122,11-05-2025,11
S01174,U0122,20-05-2025,3
S01175,U0122,06-05-2025,15
S01176,U0122,19-08-2025,12
S01177,U0123,21-03-2025,11
S01178,U0123,10-02-2025,9
S01179,U0123,08-02-2025,12
S01180,U0123,30-08-2025,12
S01181,U0123,07-06-2025,12
S01182,U0123,25-05-2025,8
S01183,U0123,19-12-2025,8
S01184,U0123,15-10-2025,8
S01185,U0123,01-08-2025,19
S01186,U0124,24-04-2025,6
S01187,U0124,16-06-2025,12
S01188,U0124,02-09-2025,15
S01189,U0124,13-11-2025,11
S01190,U0124,03-08-2025,5
S01191,U0124,18-05-2025,10
S01192,U0124,18-01-2025,7
S01193,U0124,13-05-2025,7
S01194,U0124,25-03-2025,16
S01195,U0124,01-10-2025,12
S01196,U0125,07-01-2025,10
S01197,U0125,21-02-2025,9
S01198,U0125,06-12-2025,15
S01199,U0125,01-10-2025,9
S01200,U0125,24-05-2025,4
S01201,U0125,16-04-2025,10
S01202,U0125,05-11-2025,10
S01203,U0125,23-09-2025,3
S01204,U0126,04-10-2025,7
S01205,U0126,15-12-2025,18
S01206,U0126,03-03-2025,9
S01207,U0126,17-07-2025,7
S01208,U0126,09-04-2025,20
S01209,U0126,07-01-2025,9
S01210,U0126,19-10-2025,20
S01211,U0126,22-02-2025,7
S01212,U0126,30-11-2025,20
S01213,U0126,15-05-2025,8
S01214,U0126,19-08-2025,10
S01215,U0127,09-09-2025,9
S01216,U0127,18-04-2025,10
S01217,U0127,21-02-2025,12
S01218,U0127,22-02-2025,8
S01219,U0127,21-07-2025,9
S01220,U0127,22-08-2025,6
S01221,U0127,17-08-2025,15
S01222,U0127,05-10-2025,4
S01223,U0127,20-12-2025,11
S01224,U0127,12-04-2025,10
S01225,U0127,16-03-2025,13
S01226,U0128,11-07-2025,3
S01227,U0128,13-01-2025,12
S01228,U0128,31-01-2025,19
S01229,U0128,15-02-2025,3
S01230,U0128,03-02-2025,16
S01231,U0128,07-03-2025,3
S01232,U0128,04-09-2025,15
S01233,U0128,06-09-2025,7
S01234,U0128,12-04-2025,8
S01235,U0129,13-11-2025,3
S01236,U0129,30-08-2025,14
S01237,U0129,10-01-2025,20
S01238,U0129,10-04-2025,19
S01239,U0129,22-09-2025,10
S01240,U0129,24-05-2025,3
S01241,U0130,18-09-2025,9
S01242,U0130,07-02-2025,20
S01243,U0130,19-07-2025,8
S01244,U0130,18-06-2025,3
S01245,U0130,20-03-2025,15
S01246,U0130,04-06-2025,14
S01247,U0130,10-07-2025,9
S01248,U0130,14-06-2025,8
S01249,U0130,21-07-2025,12
S01250,U0130,16-04-2025,8
S01251,U0130,04-08-2025,18
S01252,U0131,10-04-2025,3
S01253,U0131,19-07-2025,8
S01254,U0131,28-09-2025,10
S01255,U0131,06-01-2025,10
S01256,U0131,21-06-2025,5
S01257,U0131,20-06-2025,8
S01258,U0132,24-03-2025,13
S01259,U0132,02-10-2025,4
S01260,U0132,05-03-2025,15
S01261,U0132,19-07-2025,19
S01262,U0132,07-01-2025,15
S01263,U0132,14-01-2025,6
S01264,U0132,01-08-2025,3
S01265,U0132,04-07-2025,12
S01266,U0132,23-05-2025,8
S01267,U0132,01-05-2025,12
S01268,U0133,22-12-2025,6
S01269,U0133,17-11-2025,18
S01270,U0133,11-05-2025,7
S01271,U0133,06-06-2025,20
S01272,U0133,11-11-2025,12
S01273,U0133,02-07-2025,12
S01274,U0133,17-12-2025,6
S01275,U0133,16-12-2025,6
S01276,U0133,15-07-2025,20
S01277,U0134,07-06-2025,10
S01278,U0134,02-10-2025,12
S01279,U0134,13-06-2025,7
S01280,U0134,01-04-2025,6
S01281,U0134,19-04-2025,5
S01282,U0134,06-02-2025,8
S01283,U0134,10-09-2025,8
S01284,U0135,05-12-2025,14
S01285,U0135,12-08-2025,20
S01286,U0135,02-09-2025,7
S01287,U0135,25-07-2025,9
S01288,U0135,12-04-2025,13
S01289,U0135,11-06-2025,20
S01290,U0135,24-06-2025,12
S01291,U0135,07-03-2025,15
S01292,U0135,31-01-2025,5
S01293,U0135,11-10-2025,8
S01294,U0135,26-03-2025,17
S01295,U0135,27-11-2025,18
S01296,U0136,20-03-2025,8
S01297,U0136,19-12-2025,6
S01298,U0136,22-08-2025,20
S01299,U0136,15-01-2025,12
S01300,U0136,01-11-2025,5
S01301,U0137,30-07-2025,6
S01302,U0137,02-03-2025,17
S01303,U0137,04-09-2025,9
S01304,U0137,15-11-2025,11
S01305,U0137,14-12-2025,17
S01306,U0137,20-05-2025,20
S01307,U0137,19-05-2025,6
S01308,U0137,18-02-2025,3
S01309,U0137,20-09-2025,16
S01310,U0137,01-02-2025,6
S01311,U0137,02-06-2025,8
S01312,U0137,31-10-2025,9
S01313,U0137,28-10-2025,14
S01314,U0137,03-01-2025,10
S01315,U0137,13-02-2025,11
S01316,U0138,10-08-2025,14
S01317,U0138,15-03-2025,3
S01318,U0138,12-05-2025,12
S01319,U0138,09-09-2025,6
S01320,U0138,22-10-2025,5
S01321,U0138,03-01-2025,7
S01322,U0138,01-04-2025,11
S01323,U0138,23-09-2025,8
S01324,U0138,19-12-2025,5
S01325,U0138,01-04-2025,6
S01326,U0139,03-08-2025,18
S01327,U0139,14-08-2025,18
S01328,U0139,19-08-2025,9
S01329,U0139,01-01-2025,8
S01330,U0139,05-05-2025,7
S01331,U0139,18-12-2025,7
S01332,U0139,10-12-2025,15
S01333,U0139,24-07-2025,6
S01334,U0139,01-01-2025,8
S01335,U0139,05-05-2025,8
S01336,U0139,04-10-2025,4
S01337,U0139,22-06-2025,6
S01338,U0139,24-01-2025,4
S01339,U0140,30-06-2025,8
S01340,U0140,09-08-2025,14
S01341,U0140,03-10-2025,9
S01342,U0140,13-05-2025,17
S01343,U0140,09-11-2025,9
S01344,U0140,10-11-2025,11
S01345,U0141,01-11-2025,3
S01346,U0141,18-11-2025,9
S01347,U0141,25-07-2025,12
S01348,U0141,08-06-2025,13
S01349,U0141,19-11-2025,11
S01350,U0141,13-04-2025,19
S01351,U0141,01-02-2025,15
S01352,U0141,27-11-2025,14
S01353,U0141,22-10-2025,6
S01354,U0141,09-01-2025,12
S01355,U0141,04-02-2025,12
S01356,U0142,25-05-2025,19
S01357,U0142,03-04-2025,8
S01358,U0142,22-04-2025,12
S01359,U0142,20-04-2025,10
S01360,U0142,23-03-2025,13
S01361,U0142,20-06-2025,7
S01362,U0142,15-07-2025,14
S01363,U0142,23-09-2025,9
S01364,U0142,02-11-2025,8
S01365,U0142,13-12-2025,17
S01366,U0142,05-06-2025,12
S01367,U0142,17-09-2025,15
S01368,U0142,04-02-2025,10
S01369,U0142,10-07-2025,12
S01370,U0142,23-06-2025,3
S01371,U0143,24-02-2025,9
S01372,U0143,04-10-2025,5
S01373,U0143,12-06-2025,14
S01374,U0143,17-05-2025,8
S01375,U0143,16-08-2025,10
S01376,U0143,28-10-2025,6
S01377,U0143,20-07-2025,8
S01378,U0143,13-01-2025,11
S01379,U0144,07-04-2025,19
S01380,U0144,03-11-2025,18
S01381,U0144,20-07-2025,12
S01382,U0144,17-12-2025,17
S01383,U0144,10-05-2025,15
S01384,U0144,21-11-2025,9
S01385,U0145,20-06-2025,8
S01386,U0145,19-09-2025,11
S01387,U0145,17-05-2025,14
S01388,U0145,08-11-2025,12
S01389,U0145,14-04-2025,14
S01390,U0145,14-08-2025,6
S01391,U0145,08-05-2025,16
S01392,U0146,04-09-2025,10
S01393,U0146,07-12-2025,3
S01394,U0146,25-06-2025,3
S01395,U0146,25-03-2025,6
S01396,U0146,11-12-2025,10
S01397,U0146,08-10-2025,20
S01398,U0146,28-10-2025,6
S01399,U0146,03-06-2025,5
S01400,U0146,10-01-2025,5
S01401,U0146,06-10-2025,16
S01402,U0146,18-08-2025,4
S01403,U0146,06-05-2025,10
S01404,U0146,05-07-2025,3
S01405,U0147,18-12-2025,8
S01406,U0147,18-10-2025,11
S01407,U0147,23-04-2025,20
S01408,U0147,15-04-2025,5
S01409,U0147,10-08-2025,18
S01410,U0147,17-01-2025,11
S01411,U0147,03-04-2025,9
S01412,U0147,20-04-2025,4
S01413,U0147,10-01-2025,8
S01414,U0147,15-10-2025,8
S01415,U0147,14-07-2025,7
S01416,U0147,09-04-2025,14
S01417,U0148,06-11-2025,5
S01418,U0148,13-04-2025,5
S01419,U0148,14-06-2025,12
S01420,U0148,05-11-2025,14
S01421,U0148,22-01-2025,16
S01422,U0149,31-05-2025,12
S01423,U0149,18-08-2025,8
S01424,U0149,06-04-2025,9
S01425,U0149,23-02-2025,13
S01426,U0149,07-03-2025,6
S01427,U0150,14-06-2025,12
S01428,U0150,19-08-2025,12
S01429,U0150,29-11-2025,6
S01430,U0150,23-07-2025,10
S01431,U0150,24-04-2025,20
S01432,U0151,21-04-2025,12
S01433,U0151,14-05-2025,16
S01434,U0151,14-09-2025,6
S01435,U0151,04-08-2025,8
S01436,U0152,07-09-2025,4
S01437,U0152,03-09-2025,8
S01438,U0152,03-12-2025,20
S01439,U0152,10-11-2025,6
S01440,U0152,12-12-2025,15
S01441,U0153,04-08-2025,8
S01442,U0153,30-07-2025,6
S01443,U0153,26-01-2025,19
S01444,U0153,24-02-2025,15
S01445,U0153,21-03-2025,9
S01446,U0153,12-08-2025,10
S01447,U0153,22-02-2025,9
S01448,U0153,19-04-2025,5
S01449,U0153,16-08-2025,11
S01450,U0153,06-01-2025,7
S01451,U0154,12-08-2025,6
S01452,U0154,02-02-2025,4
S01453,U0154,17-05-2025,9
S01454,U0154,14-04-2025,7
S01455,U0154,30-07-2025,11
S01456,U0154,20-08-2025,9
S01457,U0155,24-02-2025,5
S01458,U0155,16-12-2025,8
S01459,U0155,10-07-2025,4
S01460,U0155,13-01-2025,4
S01461,U0155,06-03-2025,10
S01462,U0155,03-01-2025,12
S01463,U0155,09-08-2025,15
S01464,U0155,13-12-2025,12
S01465,U0155,17-10-2025,6
S01466,U0155,25-07-2025,11
S01467,U0155,17-09-2025,20
S01468,U0155,13-02-2025,8
S01469,U0155,04-08-2025,12
S01470,U0155,16-04-2025,4
S01471,U0155,17-04-2025,16
S01472,U0156,16-07-2025,7
S01473,U0156,06-06-2025,7
S01474,U0156,03-04-2025,14
S01475,U0156,10-01-2025,6
S01476,U0157,12-05-2025,14
S01477,U0157,22-04-2025,14
S01478,U0157,20-04-2025,8
S01479,U0157,20-02-2025,19
S01480,U0157,22-02-2025,12
S01481,U0157,24-04-2025,6
S01482,U0157,05-10-2025,18
S01483,U0157,29-09-2025,17
S01484,U0157,18-01-2025,8
S01485,U0157,11-04-2025,20
S01486,U0157,05-08-2025,13
S01487,U0157,06-12-2025,8
S01488,U0157,05-12-2025,14
S01489,U0157,10-07-2025,7
S01490,U0157,05-05-2025,6
S01491,U0158,31-05-2025,13
S01492,U0158,13-06-2025,12
S01493,U0158,15-10-2025,20
S01494,U0158,21-02-2025,14
S01495,U0158,31-01-2025,9
S01496,U0158,25-03-2025,5
S01497,U0158,09-03-2025,9
S01498,U0159,03-10-2025,9
S01499,U0159,02-02-2025,18
S01500,U0159,26-04-2025,5
S01501,U0159,21-09-2025,6
S01502,U0159,13-11-2025,9
S01503,U0159,24-05-2025,8
S01504,U0159,14-03-2025,14
S01505,U0159,19-01-2025,11
S01506,U0159,23-09-2025,15
S01507,U0159,19-08-2025,9
S01508,U0160,11-05-2025,4
S01509,U0160,04-09-2025,12
S01510,U0160,05-08-2025,17
S01511,U0160,11-09-2025,14
S01512,U0160,28-10-2025,7
S01513,U0160,26-05-2025,9
S01514,U0160,13-07-2025,8
S01515,U0160,11-09-2025,12
S01516,U0160,19-05-2025,7
S01517,U0160,10-11-2025,6
S01518,U0161,22-07-2025,9
S01519,U0161,11-09-2025,17
S01520,U0161,09-02-2025,11
S01521,U0161,04-11-2025,10
S01522,U0161,09-07-2025,7
S01523,U0161,10-12-2025,16
S01524,U0161,16-03-2025,12
S01525,U0161,09-09-2025,20
S01526,U0161,10-07-2025,6
S01527,U0161,13-05-2025,12
S01528,U0162,04-04-2025,5
S01529,U0162,15-02-2025,6
S01530,U0162,09-05-2025,9
S01531,U0162,14-03-2025,13
S01532,U0162,26-05-2025,19
S01533,U0162,17-05-2025,8
S01534,U0162,25-01-2025,10
S01535,U0163,09-01-2025,10
S01536,U0163,09-02-2025,6
S01537,U0163,21-04-2025,12
S01538,U0163,19-11-2025,10
S01539,U0163,09-03-2025,11
S01540,U0163,11-07-2025,5
S01541,U0163,15-03-2025,16
S01542,U0163,21-11-2025,6
S01543,U0164,08-11-2025,12
S01544,U0164,16-09-2025,19
S01545,U0164,17-02-2025,11
S01546,U0164,13-05-2025,7
S01547,U0164,10-11-2025,6
S01548,U0164,15-12-2025,9
S01549,U0164,16-12-2025,17
S01550,U0164,09-10-2025,15
S01551,U0164,04-12-2025,15
S01552,U0164,11-01-2025,16
S01553,U0164,02-06-2025,14
S01554,U0164,18-04-2025,10
S01555,U0164,08-09-2025,7
S01556,U0165,11-04-2025,4
S01557,U0165,18-12-2025,9
S01558,U0165,17-02-2025,19
S01559,U0165,02-06-2025,6
S01560,U0166,11-02-2025,20
S01561,U0166,20-06-2025,13
S01562,U0166,29-09-2025,17
S01563,U0166,05-02-2025,11
S01564,U0166,12-02-2025,12
S01565,U0166,18-02-2025,12
S01566,U0166,21-12-2025,9
S01567,U0166,09-04-2025,19
S01568,U0166,04-12-2025,17
S01569,U0166,24-05-2025,6
S01570,U0166,03-01-2025,6
S01571,U0166,01-05-2025,4
S01572,U0167,21-10-2025,11
S01573,U0167,10-06-2025,9
S01574,U0167,11-05-2025,11
S01575,U0167,16-10-2025,12
S01576,U0168,22-12-2025,4
S01577,U0168,09-11-2025,6
S01578,U0168,20-12-2025,8
S01579,U0168,06-03-2025,10
S01580,U0168,05-07-2025,19
S01581,U0168,17-01-2025,13
S01582,U0168,29-11-2025,12
S01583,U0168,19-03-2025,6
S01584,U0168,11-11-2025,15
S01585,U0168,26-05-2025,4
S01586,U0168,09-02-2025,3
S01587,U0168,23-09-2025,5
S01588,U0168,30-06-2025,11
S01589,U0169,07-08-2025,12
S01590,U0169,01-06-2025,4
S01591,U0169,15-12-2025,9
S01592,U0169,13-06-2025,11
S01593,U0169,12-09-2025,12
S01594,U0169,06-02-2025,6
S01595,U0169,03-01-2025,19
S01596,U0169,17-08-2025,13
S01597,U0170,07-01-2025,8
S01598,U0170,05-12-2025,18
S01599,U0170,03-09-2025,4
S01600,U0170,08-02-2025,17
S01601,U0170,10-04-2025,6
S01602,U0170,15-07-2025,19
S01603,U0170,06-09-2025,12
S01604,U0170,12-06-2025,15
S01605,U0170,18-03-2025,20
S01606,U0170,16-02-2025,8
S01607,U0170,06-12-2025,12
S01608,U0170,12-11-2025,9
S01609,U0170,24-05-2025,12
S01610,U0171,21-06-2025,5
S01611,U0171,07-08-2025,10
S01612,U0171,22-02-2025,11
S01613,U0171,15-03-2025,4
S01614,U0171,17-10-2025,11
S01615,U0171,10-11-2025,15
S01616,U0171,19-01-2025,11
S01617,U0171,02-04-2025,11
S01618,U0171,25-05-2025,9
S01619,U0172,17-03-2025,3
S01620,U0172,14-05-2025,7
S01621,U0172,09-01-2025,9
S01622,U0172,07-06-2025,11
S01623,U0172,30-06-2025,5
S01624,U0172,24-05-2025,8
S01625,U0172,22-07-2025,7
S01626,U0172,13-06-2025,20
S01627,U0172,04-03-2025,17
S01628,U0172,18-04-2025,16
S01629,U0172,05-07-2025,12
S01630,U0172,22-10-2025,19
S01631,U0172,14-02-2025,4
S01632,U0173,10-05-2025,15
S01633,U0173,18-03-2025,14
S01634,U0173,18-06-2025,8
S01635,U0173,03-12-2025,9
S01636,U0173,06-03-2025,10
S01637,U0173,16-01-2025,17
S01638,U0173,02-08-2025,7
S01639,U0173,05-11-2025,9
S01640,U0173,05-11-2025,8
S01641,U0173,11-04-2025,17
S01642,U0173,14-06-2025,11
S01643,U0173,20-11-2025,19
